"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 13:35:29.477"	"122454635.56511749"	"92324.960163726151"	"1000000000"	"5.0643975085109387"	"0"	" "
"05/29/2017 13:35:30.480"	"122455442.34988627"	"92067.697114508061"	"1000000000"	"6.6226171436310377"	"0"	" "
"05/29/2017 13:35:31.483"	"122444606.07762198"	"92248.757473027741"	"1000000000"	"6.2330268445994719"	"0"	" "
"05/29/2017 13:35:32.486"	"122452660.76918471"	"93289.043071549211"	"1000000000"	"5.4539615831672421"	"0"	" "
"05/29/2017 13:35:33.488"	"122462823.86621042"	"92172.715276311705"	"1000000000"	"5.843637175632046"	"0"	" "
"05/29/2017 13:35:34.475"	"122449845.58990788"	"92077.081352168054"	"1000000000"	"4.7506860243989157"	"0"	" "
"05/29/2017 13:35:35.478"	"122446015.70849288"	"92120.742807132701"	"1000000000"	"3.8956817944280755"	"0"	" "
"05/29/2017 13:35:36.480"	"122458111.78880101"	"92170.77453359963"	"1000000000"	"5.0644039459851964"	"0"	" "
"05/29/2017 13:35:37.483"	"18625487.035844561"	"14247.790160984388"	"1000000000"	"5.4559650371284967"	"0"	" "
"05/29/2017 13:35:38.487"	"0"	"0"	"1000000000"	"10.499977102261301"	"0"	" "
"05/29/2017 13:35:39.477"	"0"	"0"	"1000000000"	"5.1322179315589063"	"0"	" "
"05/29/2017 13:35:40.482"	"0"	"0"	"1000000000"	"5.8261151175207031"	"0"	" "
