"(PDH-TSV 4.0) (W. Europe Daylight Time)(-120)"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Bytes Sent/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Packets/sec"	"\\DESKTOP-AUKC413\Network Interface(Intel[R] Ethernet Connection [3] I218-V)\Current Bandwidth"	"\\DESKTOP-AUKC413\Processor(_Total)\% User Time"	"\\DESKTOP-AUKC413\IPv4\Fragments Created/sec"	"Generate a report detailing the status of local hardware resources, system response times, and processes on the local computer. Use this information to identify possible causes of performance issues. Membership in the local Administrators group, or equivalent, is the minimum required to run this Data Collector Set."
"05/29/2017 12:21:07.526"	"103255563.5954846"	"68134.076904967937"	"1000000000"	"0.78124046886627985"	"68154.076340480722"	" "
"05/29/2017 12:21:08.526"	"103206891.38426811"	"68102.868939942113"	"1000000000"	"0.39061527355518999"	"68067.869007297471"	" "
"05/29/2017 12:21:09.526"	"101510830.71690097"	"66983.796872965337"	"1000000000"	"0.39062195318776433"	"67010.796388014525"	" "
"05/29/2017 12:21:10.526"	"98100727.902016521"	"64735.511766369877"	"1000000000"	"0"	"64720.512574592191"	" "
"05/29/2017 12:21:11.526"	"99954754.57019259"	"65955.938290776903"	"1000000000"	"0"	"65951.938537090376"	" "
"05/29/2017 12:21:12.526"	"103068995.19713108"	"68012.952903842859"	"1000000000"	"0"	"68022.952749889824"	" "
"05/29/2017 12:21:13.526"	"102264218.79892489"	"67479.913425856139"	"1000000000"	"1.9530987112240477"	"67495.913405328785"	" "
"05/29/2017 12:21:14.526"	"102542207.7593434"	"67664.26210942262"	"1000000000"	"2.3437183598021427"	"67627.26251290967"	" "
"05/29/2017 12:21:15.526"	"102615648.87798138"	"67713.785654859908"	"1000000000"	"1.5624800002559966"	"67712.785702327237"	" "
"05/29/2017 12:21:16.526"	"103177414.33539018"	"68084.484946361408"	"1000000000"	"0"	"68113.485578875319"	" "
"05/29/2017 12:21:17.526"	"103021258.87986447"	"67981.433085766548"	"1000000000"	"0.39062523437214064"	"67979.43310244492"	" "
"05/29/2017 12:21:18.526"	"99853989.795912385"	"65890.181529011737"	"1000000000"	"0"	"65863.183503345397"	" "
"05/29/2017 12:21:19.527"	"96756237.169071764"	"63846.406044306357"	"1000000000"	"0"	"63881.402429935079"	" "
"05/29/2017 12:21:20.527"	"97626534.061782897"	"64420.628355105691"	"1000000000"	"0"	"64420.628355105691"	" "
"05/29/2017 12:21:21.527"	"50872617.266663373"	"33570.985079853985"	"1000000000"	"1.9530235206380804"	"33568.985259452493"	" "
"05/29/2017 12:21:22.527"	"0"	"0"	"1000000000"	"3.905966817405738"	"0"	" "
"05/29/2017 12:21:23.527"	"0"	"0"	"1000000000"	"0"	"0"	" "
"05/29/2017 12:21:24.527"	"0"	"0"	"1000000000"	"0"	"0"	" "
